obj_ID,alpha,delta,u,g,r,i,z,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,class,redshift,plate,MJD,fiber_ID
1.23765E+18,165.4824715,-2.118061332,21.91967,19.50853,19.13835,19.07001,18.97672,1140,301,4,84,4.24816E+18,QSO,3.331897,3773,55240,498
1.23765E+18,129.1430722,52.94089407,20.39307,19.41398,18.97329,18.79042,18.7094,1350,301,3,169,2.62451E+18,STAR,0.000250827,2331,53742,127
1.23767E+18,135.7338404,19.39729115,24.01568,23.93881,22.15386,22.90699,22.47809,5061,301,1,144,1.07593E+19,QSO,1.497779,9556,57805,676
1.23766E+18,130.8975574,41.52572421,20.137,19.95127,19.97121,19.69621,19.37138,2825,301,2,165,9.33943E+18,QSO,2.134849,8295,57401,340
1.23766E+18,131.7902774,42.37400773,20.40197,20.09809,20.05013,19.84519,19.99038,2825,301,2,172,9.33957E+18,QSO,1.621656,8295,57401,838
1.23766E+18,132.6205206,42.88691479,19.86187,18.93923,18.62912,18.51233,18.45936,2825,301,2,178,5.27379E+18,STAR,0.000226065,4684,56226,260
1.23766E+18,133.0181912,43.14317818,22.1687,21.85818,21.64398,21.90521,21.32291,2825,301,2,180,5.27377E+18,QSO,2.376333,4684,56226,182
1.23766E+18,224.2714555,53.60893009,21.71995,21.52939,21.22688,21.14184,21.18406,3225,301,4,98,9.4666E+18,QSO,1.267777,8408,57874,125
1.23765E+18,120.5514544,0.45139633,21.18261,18.5284,17.29139,16.84099,16.56532,308,301,4,95,8.38932E+18,STAR,0.000118569,7451,56739,858
1.23768E+18,28.83008619,-4.240856732,23.49784,24.99983,22.99161,21.03922,19.5964,7865,301,4,107,8.88564E+18,STAR,-0.000136509,7892,57333,145
1.23767E+18,45.83939856,0.700930942,20.43431,20.22746,20.2632,19.94707,20.07837,4849,301,5,761,1.20147E+18,QSO,1.679626,1067,52616,500
1.23768E+18,1.680269209,3.260478316,22.10455,21.93566,21.585,21.52212,20.71733,7712,301,5,341,9.84381E+18,QSO,1.5317,8743,57663,259
1.23767E+18,280.6133116,63.85226201,17.55076,16.24891,15.80775,15.65643,15.60185,6162,301,3,199,2.87333E+18,STAR,-0.00011153,2552,54632,116
1.23765E+18,142.379492,-1.054874213,17.68362,16.48441,16.08561,15.93821,15.8898,1239,301,1,147,8.39138E+18,STAR,6.31E-05,7453,56749,169
1.23766E+18,179.3776649,51.03960711,23.45826,21.3257,19.77678,18.84935,18.35128,2964,301,6,298,3.57264E+18,STAR,-0.000112001,3173,54849,565
1.23766E+18,191.6970504,50.98307904,19.07802,18.03128,17.70681,17.57289,17.55316,2964,301,6,350,3.26296E+18,STAR,-0.000405266,2898,54567,379
1.23766E+18,187.550942,44.91602902,21.69459,21.94421,21.77963,21.39299,21.79852,3813,301,3,239,9.42846E+18,QSO,0.951952,8374,57783,627
1.23765E+18,128.840558,52.9879638,20.8173,20.34148,20.35879,20.44348,20.51027,1350,301,3,169,5.8052E+18,STAR,4.58E-05,5156,55925,220
1.23766E+18,184.0240898,51.19449596,18.10659,17.25138,16.99026,16.91477,16.88992,2964,301,6,318,7.52328E+18,STAR,-0.000547434,6682,56390,46
1.23766E+18,212.1943036,47.86137893,19.91397,19.8454,19.68901,19.68169,19.61113,2964,301,6,441,7.60109E+18,QSO,0.9593287,6751,56368,508
1.23767E+18,142.1718109,15.47699611,19.96833,17.8949,16.96559,16.6228,16.41773,5935,301,5,173,3.59404E+18,STAR,3.11E-06,3192,54829,608
1.23767E+18,112.2024772,41.11727756,18.3877,17.23797,16.92446,16.82052,16.79346,6573,301,5,198,3.0209E+18,STAR,-2.31E-05,2683,54153,399
1.23768E+18,335.27881,2.422958836,24.27726,21.5753,21.08684,20.90572,21.09406,7712,301,4,164,4.86631E+18,STAR,0.000105112,4322,55503,608
1.23765E+18,341.1296037,13.69322653,20.56001,19.3348,18.75697,18.7547,18.37757,1739,301,3,180,3.52197E+18,STAR,-0.000287008,3128,54776,549
1.24E+18,119.7168469,0.576668411,20.86625,18.68214,17.80017,17.46921,17.26278,308,301,4,89,8.38927E+18,STAR,0.000137315,7451,56739,684
1.23767E+18,228.3629419,56.96134592,21.8279,21.57563,21.10975,20.6444,20.57558,6122,301,2,23,9.47585E+18,QSO,1.870884,8416,57894,998
1.23766E+18,168.8325782,42.32408943,21.49336,21.11983,20.78151,20.57043,20.6112,3840,301,6,96,9.42061E+18,QSO,2.245461,8367,57429,753
1.23766E+18,214.7534075,53.26133725,22.08216,21.0971,20.72472,20.58378,20.7727,3705,301,2,110,7.91306E+18,STAR,0.000270221,7028,56449,848
1.23766E+18,215.1146137,53.08181578,22.70298,21.86833,21.13038,20.77917,20.58015,3705,301,2,112,8.26301E+18,QSO,0.9940807,7339,58895,120
1.23768E+18,325.6073903,2.740261602,21.80752,22.07116,21.75568,21.68712,21.30854,7712,301,5,100,1.27498E+19,QSO,1.67815,11324,58395,382
1.23767E+18,248.4577879,62.91097014,18.4494,17.27362,16.78936,16.55766,16.4598,6162,301,3,103,2.8712E+18,STAR,-0.000676302,2550,54206,553
1.23767E+18,162.5786317,24.05904131,22.95722,20.86599,19.56345,19.04869,19.03029,5140,301,5,76,2.79347E+18,STAR,0.000101433,2481,54086,419
1.23766E+18,54.04436297,0.925511422,22.87893,20.56609,19.24548,18.72044,18.34925,3438,301,6,160,1.19699E+18,STAR,-6.24E-05,1063,52591,579
1.23767E+18,46.41976289,0.683064625,18.27062,16.78494,16.17515,15.94815,15.81705,4849,301,5,765,1.70365E+18,STAR,2.24E-05,1513,53741,584
1.23767E+18,47.56087782,0.677905394,21.43048,19.62631,18.85621,18.59814,18.43958,4849,301,5,772,2.32852E+18,STAR,7.87E-05,2068,53386,578
1.23766E+18,152.0180224,46.14913577,22.1735,22.04014,21.5054,21.17334,20.95609,2964,301,6,174,8.31381E+18,QSO,1.260089,7384,56715,604
1.23766E+18,157.0768669,47.76846936,21.92743,21.4689,21.23545,21.32795,20.90824,2964,301,6,199,8.31613E+18,QSO,2.337212,7386,56769,846
1.23766E+18,157.5264382,47.92079582,21.44079,21.53207,21.59633,21.13078,21.11775,2964,301,6,201,8.31145E+18,QSO,1.885887,7382,56991,202
1.23766E+18,176.9335005,50.91239027,20.60459,19.53251,19.06353,18.9079,18.86966,2964,301,6,288,3.57257E+18,STAR,-0.000279685,3173,54849,338
1.23766E+18,193.2208983,50.80644158,21.72153,20.16407,19.61648,19.34483,19.24698,2964,301,6,356,3.29115E+18,STAR,-0.000250801,2923,54563,522
1.23767E+18,215.3522788,15.19783776,19.61503,18.98932,18.96514,18.98562,18.82998,5322,301,3,39,6.14872E+18,QSO,2.394634,5461,56018,670
1.23767E+18,217.9589012,14.70834748,22.27204,21.62224,21.61749,21.56953,21.00433,5322,301,3,56,6.15425E+18,QSO,2.4313,5466,56033,310
1.23766E+18,115.5290011,19.24222263,22.67167,23.01498,22.26526,21.92492,21.11477,3605,301,3,33,1.00825E+19,QSO,0.7729975,8955,57451,322
1.23766E+18,127.3000672,34.07342591,18.94701,17.85952,17.58677,17.48501,17.56116,2964,301,6,25,1.31179E+19,STAR,-2.99E-05,11651,58511,247
1.23765E+18,236.6388344,0.540580424,25.03086,24.89126,22.93393,20.66625,19.12691,752,301,5,622,3.85187E+17,STAR,-0.000170954,342,51691,471
1.23766E+18,235.5696589,8.183322126,22.62295,20.84736,20.92634,20.98792,20.8018,3894,301,4,212,5.86713E+18,STAR,0.000620015,5211,56002,234
1.23768E+18,359.2905218,12.89273152,21.26664,20.59746,20.59731,20.54848,20.10703,7787,301,5,197,6.92564E+18,QSO,2.529912,6151,56265,836
1.23766E+18,238.5011087,47.48074302,18.69074,17.8492,17.59172,17.49416,17.46404,3225,301,6,170,7.57737E+18,STAR,-0.000664084,6730,56425,238
1.23767E+18,126.1334008,11.15578197,20.35182,18.04306,17.16953,16.83839,16.67907,5935,301,5,65,5.07562E+18,STAR,0.000190221,4508,55600,222
1.23767E+18,126.7492787,11.3126215,17.39882,17.49952,17.80026,18.08515,18.34501,5935,301,5,69,5.07559E+18,QSO,2.593193,4508,55600,108
1.23767E+18,45.03860531,0.646152892,20.23103,18.26096,17.36224,16.99065,16.74182,4849,301,5,755,3.585E+18,STAR,0.00010561,3184,54850,488
1.23767E+18,45.44636587,0.631174806,23.6884,21.60903,20.06878,18.88509,18.20386,4849,301,5,758,1.20146E+18,STAR,-5.64E-05,1067,52616,469
1.23766E+18,131.9279394,33.63807634,22.314,21.15043,20.20949,19.26047,18.84351,4516,301,1,54,5.83903E+18,QSO,0.60242,5186,56337,393
1.24E+18,164.4099829,-2.089672058,23.70347,21.72635,21.87121,21.55527,22.00313,1140,301,4,77,4.2469E+18,STAR,0.000162255,3772,55277,30
1.23767E+18,72.59756845,0.688875636,20.99387,19.91491,19.64751,19.5774,19.62276,4849,301,5,939,8.97489E+17,STAR,0.000241683,797,52263,534
1.23767E+18,71.81344667,0.781632655,20.7801,19.6475,19.32927,19.21911,19.20009,4849,301,5,934,8.97454E+17,STAR,0.000188667,797,52263,406
1.23767E+18,48.6622015,0.659147446,23.22681,20.92566,19.45586,18.56104,18.0128,4849,301,5,779,1.20038E+18,STAR,-2.77E-05,1066,52589,629
1.23767E+18,53.62470779,0.629019859,22.87826,20.08737,18.68871,18.08187,17.77553,4849,301,5,813,1.19697E+18,STAR,5.52E-06,1063,52591,509
1.23767E+18,244.4205588,62.23355904,18.76185,17.47166,16.85384,16.58395,16.46318,6162,301,3,90,2.87113E+18,STAR,-0.000711507,2550,54206,304
1.23767E+18,223.7955747,12.83659521,17.57972,16.37152,15.86001,15.64303,15.5407,5322,301,1,96,3.83718E+18,STAR,-0.000142159,3408,54948,411
1.23765E+18,188.884794,-2.236120168,19.41193,19.38859,19.32183,19.08675,18.96711,1140,301,4,240,3.77294E+17,QSO,1.966037,335,52000,427
1.23765E+18,190.0346894,-2.236884841,21.03815,19.92007,19.35758,19.12564,19.05847,1140,301,4,248,3.28999E+18,STAR,0.000569372,2922,54612,417
1.23766E+18,180.5559256,51.1230463,17.92595,16.6675,16.23761,16.09076,16.04477,2964,301,6,303,3.25844E+18,STAR,7.24E-05,2894,54539,326
1.23765E+18,154.5394262,-1.841563509,21.45563,20.91182,20.68219,20.51665,20.00642,1140,301,4,11,4.26065E+18,QSO,0.7094656,3784,55269,900
1.23766E+18,54.56066271,0.89264607,22.43215,21.29643,20.87849,20.70663,20.51287,3438,301,6,164,2.97021E+18,QSO,0.4527183,2638,54095,326
1.23766E+18,182.5063267,43.41367487,20.92694,20.46712,20.33405,20.19605,20.02106,3840,301,6,163,7.47377E+18,QSO,2.217683,6638,56370,185
1.23766E+18,152.0114891,46.29587683,18.052,17.13802,16.89599,16.81501,16.82028,2964,301,6,174,7.50188E+18,STAR,-0.000621877,6663,56338,48
1.23766E+18,154.6312239,47.06682555,21.89474,21.61283,21.62471,21.37709,21.35115,2964,301,6,187,8.31497E+18,QSO,1.560177,7385,56710,720
1.23766E+18,177.6198577,50.85456779,20.11062,19.62809,19.52906,19.61258,19.47495,2964,301,6,291,7.5245E+18,QSO,0.8706133,6683,56416,386
1.24E+18,37.01191138,-1.13666937,21.67406,20.04463,19.39113,19.06824,18.84303,4263,301,1,363,4.77165E+18,STAR,-0.000178743,4238,55455,322
1.23766E+18,220.0839395,51.55132398,17.52963,16.48745,16.16528,16.05284,16.0606,3705,301,2,135,1.49409E+18,STAR,-3.47E-05,1327,52781,93
1.23766E+18,220.332273,51.45534956,18.16534,18.21592,18.54612,18.76851,19.11022,3705,301,2,136,1.49529E+18,STAR,-8.45E-05,1328,52786,357
1.23765E+18,109.8836585,0.493465452,22.03641,19.2704,17.9532,17.3542,16.98553,308,301,4,24,8.38814E+18,STAR,0.000116092,7450,56722,691
1.23765E+18,169.7957522,-1.993975703,24.31514,22.36392,21.93675,22.05273,22.0495,1140,301,4,113,4.24927E+18,QSO,3.022675,3774,55244,436
1.23766E+18,125.9306293,33.06986197,21.21303,20.68423,20.39974,20.25654,19.93514,2964,301,6,15,5.00597E+18,QSO,2.537252,4446,55589,802
1.23766E+18,178.9148213,50.89530556,20.75637,20.78716,20.77363,20.56964,20.27658,2964,301,6,296,9.26066E+18,QSO,1.830598,8225,57375,500
1.23766E+18,181.2359829,51.08996989,17.86446,16.30488,15.70486,15.47908,15.39057,2964,301,6,306,3.25847E+18,STAR,-2.64E-05,2894,54539,406
1.23766E+18,182.3597606,51.06448683,20.94375,19.51941,18.8601,18.58498,18.38722,2964,301,6,311,3.28665E+18,STAR,-8.98E-05,2919,54537,523
1.23766E+18,182.7310384,51.2152251,19.12511,18.85513,18.79596,18.70097,18.539,2964,301,6,312,1.09221E+18,QSO,0.8085571,970,52413,329
1.23766E+18,189.4017589,50.98614658,21.45336,20.99369,20.72841,20.55114,20.4272,2964,301,6,340,7.51434E+18,QSO,2.103731,6674,56416,300
1.23765E+18,221.7105263,0.181139056,19.908,18.77964,18.287,18.04825,17.91626,752,301,4,522,3.30353E+18,STAR,-0.000355325,2934,54626,493
1.23766E+18,46.95584476,0.855015509,22.63321,20.80416,19.37463,18.11353,17.47328,3438,301,6,113,1.20031E+18,STAR,0.000158533,1066,52589,378
1.23766E+18,54.60770142,0.856481999,24.412,21.38598,19.83185,18.46277,17.63406,3438,301,6,164,1.70816E+18,STAR,0.000135575,1517,52934,619
1.23766E+18,54.72546828,0.990463697,22.2895,19.53995,18.16576,17.53985,17.17568,3438,301,6,165,1.70921E+18,STAR,5.03E-05,1518,52937,331
1.23765E+18,165.1324638,-2.029088902,22.16581,21.40502,21.19274,21.02621,20.70244,1140,301,4,82,4.26384E+18,QSO,2.681418,3787,55565,200
1.23766E+18,139.28242,41.25362299,22.72286,21.71041,21.76303,21.74986,21.23181,2964,301,6,104,5.22551E+18,QSO,2.196487,4641,55947,766
1.23768E+18,6.904232377,-7.98854461,22.88664,20.44332,20.28294,20.17,20.45369,8100,301,2,365,8.05257E+18,QSO,2.765387,7152,56660,492
1.23766E+18,136.3311114,45.00145582,22.84905,22.23168,20.32348,18.99088,18.17968,2825,301,2,200,1.01107E+18,STAR,2.60E-05,898,52606,53
1.23766E+18,137.5765914,45.91107022,20.06305,17.39957,16.15388,15.63224,15.39611,2825,301,2,209,1.01108E+18,STAR,-0.000116009,898,52606,78
1.23767E+18,216.1683249,15.00983789,20.7053,20.26196,19.97247,19.71521,19.51445,5322,301,3,44,6.14859E+18,QSO,0.6904144,5461,56018,194
1.23766E+18,168.399815,42.2421137,20.04424,19.21823,18.92418,18.80925,18.81476,3840,301,6,93,3.74489E+18,STAR,-0.000728973,3326,54943,525
1.23766E+18,180.3342152,43.30121129,19.98605,19.1581,18.8882,18.82921,18.80568,3840,301,6,152,7.47511E+18,STAR,0.000310914,6639,56385,948
1.23768E+18,350.9278967,25.93794917,19.45716,18.46274,18.15278,18.0123,17.74592,8110,301,1,175,7.41635E+18,STAR,-0.000420753,6587,56537,182
1.23766E+18,118.2691761,16.32091037,22.53342,20.69385,20.00759,19.7762,19.67359,4517,301,2,38,1.24998E+19,STAR,0.000446957,11102,58425,96
1.23765E+18,141.6155082,-1.127058777,22.78079,21.22922,20.8606,20.58377,20.33134,1239,301,1,142,4.30436E+18,STAR,0.000269898,3823,55534,170
1.23768E+18,359.5560472,12.89486174,21.36197,20.26273,19.96619,19.73376,19.92041,7787,301,5,199,6.92565E+18,STAR,-0.000287319,6151,56265,876
1.23765E+18,248.833822,44.89696742,21.22554,21.02534,20.67194,20.62931,20.25203,2207,301,1,58,9.61536E+18,QSO,1.421131,8540,58287,640
1.23765E+18,250.245877,43.00624036,22.34016,22.06194,22.0003,21.90018,21.72187,2207,301,1,72,9.61202E+18,QSO,1.638608,8537,58014,771
1.23768E+18,354.9398948,3.525161344,20.18506,20.84049,20.34311,20.56163,19.66146,7712,301,6,296,1.27E+19,STAR,-0.000103517,11281,58424,529
1.23765E+18,253.6104068,38.91333935,16.94666,15.55645,15.06021,14.84993,14.78817,2207,301,1,104,2.45567E+18,STAR,-0.000277395,2181,53524,302
1.23765E+18,247.0742462,46.60553959,18.2061,17.27692,16.93745,16.7907,16.72989,2207,301,1,44,9.61766E+18,STAR,-0.001621236,8542,57933,823
1.23767E+18,105.2958906,29.85739254,17.77804,16.40338,15.69551,15.51029,15.41648,6585,301,4,146,3.60974E+18,STAR,9.17E-05,3206,54852,391
1.23767E+18,157.5225001,17.97555048,18.66474,17.20148,16.6491,16.46068,16.37755,5935,301,4,273,8.39271E+18,STAR,1.39E-05,7454,56751,930
1.23766E+18,114.284916,27.5408437,22.329,20.56095,20.16275,20.12622,19.96821,2825,301,4,35,5.01708E+18,STAR,9.70E-05,4456,55537,261
1.23766E+18,125.8649284,39.08590897,21.26222,21.13056,20.79759,20.73554,20.66417,2825,301,4,136,1.05396E+19,QSO,1.107016,9361,58055,70
1.23767E+18,38.72253332,25.06606279,20.18373,18.94592,18.36146,18.10081,17.97565,5817,301,2,122,2.70107E+18,STAR,0.000168119,2399,53764,133
1.23768E+18,319.261148,9.059677503,25.87118,21.05034,20.25993,20.05136,20.0149,7773,301,4,42,4.5961E+18,STAR,-0.000488657,4082,55367,633
1.23765E+18,172.0072185,-2.222133494,19.57014,18.49258,18.18177,18.09462,18.10814,1140,301,4,128,3.64007E+18,STAR,-0.000185447,3233,54891,121
1.23765E+18,186.3060144,-2.25801096,24.23393,22.66971,21.1174,20.81721,20.85563,1140,301,4,223,4.26953E+18,STAR,0.000705794,3792,55212,430
1.23766E+18,177.2224727,50.94127185,17.34484,16.02468,15.45361,15.21357,15.10871,2964,301,6,289,3.57257E+18,STAR,-0.000424243,3173,54849,330
1.23766E+18,192.635196,50.96866713,22.36156,21.9896,21.77247,21.74026,21.56871,2964,301,6,354,9.25726E+18,QSO,2.056771,8222,57431,414
1.23766E+18,223.0704326,-1.479326392,19.70208,19.51353,19.79564,20.08834,20.64541,2379,301,5,93,1.03706E+18,STAR,0.000195351,921,52380,398
1.23766E+18,215.1690328,53.12799325,20.91645,20.90525,20.93423,20.74569,21.15016,3705,301,2,112,8.26324E+18,QSO,1.755753,7339,58895,939
1.23766E+18,217.2730994,52.49310526,21.90163,21.30083,21.09701,20.97623,20.58885,3705,301,2,121,9.46105E+18,STAR,-0.000354264,8403,57834,400
1.23767E+18,47.51324194,0.686509989,20.3671,19.33478,18.95756,18.79703,18.73299,4849,301,5,772,1.70474E+18,STAR,-2.07E-05,1514,52931,462
1.23765E+18,173.2809454,-2.141316349,22.98026,21.45773,21.26156,21.15823,21.0138,1140,301,4,136,4.26606E+18,STAR,0.000215273,3789,55269,76
1.23766E+18,150.3720299,45.78936581,20.41904,20.18047,20.02006,19.93632,19.63792,2964,301,6,166,8.2011E+18,QSO,2.142638,7284,56683,160
1.23766E+18,150.4254819,45.7714144,20.30653,20.20837,20.10969,19.86439,19.87562,2964,301,6,166,1.06182E+18,QSO,1.895174,943,52376,350
1.23765E+18,160.5831431,-1.873126507,19.32116,19.27487,19.49813,19.69905,19.80507,1140,301,4,51,4.24602E+18,QSO,2.687479,3771,55544,898
1.23767E+18,267.7452949,25.08890679,19.98376,18.5458,18.01123,17.85359,17.78973,4832,301,4,109,2.47024E+18,STAR,7.68E-05,2194,53904,39
1.24E+18,49.31372879,0.948151591,21.30845,19.0719,17.88141,17.38286,17.10253,3438,301,6,129,1.70585E+18,STAR,0.00045166,1515,52932,408
1.23766E+18,137.805488,45.96095219,20.39938,19.99405,19.86304,19.87386,19.81555,2825,301,2,210,6.4582E+18,QSO,2.409137,5736,55984,144
1.23766E+18,137.8729193,46.00810188,20.99607,20.42211,20.50662,20.37535,20.16068,2825,301,2,210,6.4582E+18,QSO,2.370349,5736,55984,128
1.23767E+18,167.3982229,24.68986642,21.4286,20.46547,20.42252,20.41459,20.27287,5140,301,5,106,7.22052E+18,STAR,-0.000277172,6413,56336,442
1.23766E+18,251.6654631,36.35380632,23.88189,21.28633,20.90856,20.82221,20.72522,3225,301,6,269,5.85256E+18,QSO,6.539519,5198,55823,494
1.23768E+18,320.393073,2.566238366,21.55281,21.15557,21.22448,21.1526,20.90443,7712,301,5,65,1.03146E+19,QSO,2.351659,9161,57691,878
1.23768E+18,320.7270973,2.451814765,21.53386,21.26022,20.8802,20.87134,20.82913,7712,301,5,67,1.27E+19,QSO,1.089961,11318,58419,446
1.23766E+18,23.24887061,-1.079603396,23.41034,22.38044,22.22089,21.7368,21.19272,4263,301,1,271,8.83403E+18,QSO,1.575101,7846,56984,786
1.23768E+18,320.2020212,0.514923951,23.27332,20.36435,18.83906,17.31851,16.4801,7717,301,1,63,1.71375E+18,STAR,-9.29E-06,1522,52932,473
1.23765E+18,194.8018214,-2.245491502,25.56471,24.03257,22.15131,19.48745,17.91619,1140,301,4,280,3.80695E+17,STAR,0.000126956,338,51694,512
1.23766E+18,168.3114992,42.31162082,19.44556,17.14085,16.16309,15.83092,15.68304,3840,301,6,93,3.74489E+18,STAR,-3.14E-05,3326,54943,529
1.23766E+18,173.3430343,42.9513069,19.26243,18.07088,17.61033,17.41066,17.32942,3840,301,6,118,1.53801E+18,STAR,-0.000279388,1366,53063,114
1.23766E+18,223.2841123,-1.421112293,19.31238,18.1169,18.17595,18.2453,18.3285,2379,301,5,94,1.03707E+18,STAR,8.32E-05,921,52380,422
1.23767E+18,139.9987768,14.99914404,20.53147,19.56097,19.24286,19.10216,19.06691,5935,301,5,159,3.59398E+18,STAR,-0.000229578,3192,54829,381
1.23767E+18,140.5416376,15.0027467,17.50308,15.9521,15.28402,14.99906,14.85457,5935,301,5,162,3.59399E+18,STAR,0.000348176,3192,54829,429
1.23766E+18,214.8338556,52.43406294,19.26815,19.14317,19.06639,17.83318,22.76136,3712,301,1,207,7.59107E+18,STAR,-4.98E-05,6742,56415,903
1.23766E+18,213.6935834,53.43933817,23.93256,22.46727,21.2438,19.89543,19.16256,3705,301,2,106,9.4891E+18,STAR,6.93E-05,8428,57837,50
1.23766E+18,122.7089541,24.68586712,22.94888,21.7708,21.45915,21.06437,20.95001,3605,301,3,91,1.25203E+19,STAR,0.000202397,11120,58510,976
1.23767E+18,46.71059163,0.707700006,20.83372,19.41092,18.80784,18.58873,18.51723,4849,301,5,766,2.32848E+18,STAR,-9.14E-05,2068,53386,420
1.23768E+18,329.1108464,16.69012414,21.70075,20.4659,20.25792,19.98312,19.75228,8096,301,4,31,5.65207E+18,STAR,-0.000574989,5020,55852,202
1.23766E+18,177.6037695,52.36777093,21.51673,21.19688,20.27136,19.36704,18.73307,2830,301,4,390,7.52456E+18,STAR,-0.00010629,6683,56416,627
1.23766E+18,48.52304497,0.980002583,25.2914,20.76518,19.35067,18.61672,18.19165,3438,301,6,124,1.70477E+18,STAR,-0.000183081,1514,52931,571
1.23766E+18,54.86127735,0.846654711,24.96068,23.65212,21.99295,20.51493,20.01889,3438,301,6,166,8.04003E+17,STAR,6.26E-05,714,52201,402
1.23766E+18,46.5017445,1.029308912,19.2965,18.84643,18.6735,18.55862,18.23468,3438,301,6,110,4.62915E+17,QSO,2.189532,411,51817,618
1.23767E+18,136.8503577,16.45169456,19.23164,18.321,17.95259,17.81054,17.73698,5194,301,6,159,1.07524E+19,STAR,1.74E-05,9550,57787,314
1.23768E+18,33.26794964,1.133366749,22.86019,22.27595,22.06459,22.27963,22.38216,7717,301,1,552,8.82053E+18,STAR,-0.000268508,7834,56979,821
1.23767E+18,121.2585852,9.797589779,23.79175,21.41676,20.93076,20.68142,20.46461,5935,301,5,32,6.19E+18,STAR,0.000295398,5494,55857,826
1.23767E+18,144.1793538,15.90007675,20.21094,18.96077,18.51056,18.33265,18.25039,5935,301,5,187,3.59853E+18,STAR,0.000802511,3196,54834,564
1.23766E+18,174.4208913,43.05330404,21.59618,21.13653,20.84925,20.49407,20.41421,3840,301,6,123,9.4148E+18,QSO,0.7275707,8362,57732,97
1.23766E+18,183.4012912,43.51229528,19.35246,18.42205,18.09972,18.00185,18.01582,3840,301,6,167,1.63267E+18,STAR,-0.000726646,1450,53120,424
1.23766E+18,171.596922,44.09554902,21.61609,21.17975,21.2186,21.25904,21.26245,3813,301,3,163,7.48287E+18,QSO,2.313278,6646,56389,496
1.23765E+18,128.1567755,52.28112949,21.0831,20.60503,20.51164,20.38536,20.30864,1350,301,3,164,4.16044E+18,QSO,2.171802,3695,55212,882
1.23766E+18,54.86957108,0.849275534,22.05774,21.67693,21.80227,21.42385,21.08716,3438,301,6,166,2.97248E+18,QSO,2.216168,2640,54806,378
1.23766E+18,51.91643164,0.999243756,18.95466,16.96484,16.16041,15.85279,15.73539,3438,301,6,146,1.1981E+18,STAR,-8.34E-05,1064,52577,531
1.23768E+18,345.6361287,2.590907338,25.61757,23.6519,22.16333,20.61407,19.89936,7712,301,4,233,1.03281E+19,STAR,-0.000144605,9173,58069,627
1.23765E+18,121.3759872,0.448278424,20.99115,18.44533,17.33971,16.91944,16.68568,308,301,4,101,8.38935E+18,STAR,0.000167241,7451,56739,992
1.23767E+18,248.2122387,62.13203864,19.43276,17.43423,16.691,16.41333,16.29602,6122,301,2,98,2.87106E+18,STAR,-0.000181014,2550,54206,56
1.23767E+18,304.0953782,60.73263906,19.25714,17.32597,16.51242,16.19607,16.01343,6182,301,6,23,2.87571E+18,STAR,-0.000188575,2554,54263,573
1.23767E+18,131.4442348,12.85427739,23.17758,21.76394,21.63189,21.73213,21.02658,5935,301,5,102,5.95384E+18,QSO,2.524986,5288,55865,306
1.23767E+18,154.5205029,17.9946118,18.54817,17.63697,17.36345,17.25165,17.214,5935,301,5,254,1.07772E+19,STAR,4.43E-05,9572,57837,158
1.23766E+18,220.2991571,51.41135428,22.52846,21.45666,21.54688,21.39069,21.72559,3705,301,2,136,9.46231E+18,QSO,2.27525,8404,57481,908
1.23766E+18,221.0702499,51.05261585,21.23938,20.16052,20.00793,19.9667,20.01232,3705,301,2,140,7.5719E+18,QSO,2.792511,6725,56390,814
1.23766E+18,221.4252378,51.09825255,21.31237,21.01121,20.85257,21.00444,20.62237,3705,301,2,141,9.46233E+18,QSO,1.015131,8404,57481,982
1.23766E+18,119.9961555,22.83185328,21.88857,21.35733,21.19039,21.2391,21.61594,3605,301,3,70,1.25122E+19,QSO,2.531348,11113,58425,96
1.23766E+18,115.9723968,19.67068157,18.32078,16.90406,16.29277,16.10289,15.9527,3605,301,3,37,3.28211E+18,STAR,-1.49E-05,2915,54497,410
1.23768E+18,358.1950916,3.12069437,23.58392,22.31042,21.72724,21.78988,21.86021,7712,301,5,317,9.84159E+18,STAR,-0.00050149,8741,57390,366
1.23768E+18,343.7656836,3.13835914,21.50319,21.60847,21.73787,21.10765,21.29571,7712,301,5,221,1.27306E+19,QSO,1.844173,11307,58430,152
1.23767E+18,51.56149227,0.706978317,18.81218,17.47052,16.9221,16.7007,16.58733,4849,301,5,799,1.19809E+18,STAR,-6.61E-05,1064,52577,489
1.23767E+18,112.5858799,41.28644881,22.29665,21.65169,21.50439,21.52013,21.49485,6573,301,5,200,4.11631E+18,QSO,1.552971,3656,55241,58
1.23766E+18,153.3905609,46.61653726,19.91459,19.03652,18.77142,18.68959,18.70669,2964,301,6,181,7.50094E+18,STAR,-0.000310218,6662,56364,700
1.23766E+18,181.8708862,51.06113864,18.94853,17.97243,17.69491,17.59604,17.58235,2964,301,6,309,3.25848E+18,STAR,-0.000578283,2894,54539,445
1.23766E+18,183.6103113,51.16809241,20.83404,20.46232,20.44724,20.34028,19.99923,2964,301,6,316,9.26183E+18,QSO,2.216309,8226,57423,638
1.23766E+18,186.8951388,51.06250406,21.23299,21.04448,20.85683,20.91547,20.78144,2964,301,6,330,9.26296E+18,QSO,2.2903,8227,57427,647
1.23766E+18,192.702955,50.82052434,19.14315,18.21353,17.91121,17.79361,17.75027,2964,301,6,354,8.34533E+18,STAR,-0.000647567,7412,57162,588
